X,Y,Z,osm_id,osm_way_id,name,type,aeroway,amenity,admin_level,barrier,boundary,building,craft,geological,historic,land_area,landuse,leisure,man_made,military,natural,office,place,shop,sport,tourism,other_tags,vertex_index,vertex_part,vertex_part_ring,vertex_part_index,distance,angle,z_extractedfirst,x,y
497031.338707568,5419897.11356893,274.300659179688,,"413745081",,,,,,,,house,,,,,,,,,,,,,,,,"2","0","0","2",0.00010427729133,174.05304967187024,274.300659179688,497031.3387075682,5419897.1135689262
497027.182897206,5419891.52423955,272.454711914062,,"413745081",,,,,,,,house,,,,,,,,,,,,,,,,"3","0","0","3",0.00018007293765,261.56793275411150,272.454711914063,497027.1828972063,5419891.5242395541
497019.912674737,5419896.60832044,271.113677978516,,"413745081",,,,,,,,house,,,,,,,,,,,,,,,,"4","0","0","4",0.00028938432772,351.99109746227344,271.113677978516,497019.9126747370,5419896.6083204411
497024.713380495,5419902.87539987,273.171905517578,,"413745081",,,,,,,,house,,,,,,,,,,,,,,,,"5","0","0","5",0.00037582048913,84.91506391253789,273.171905517578,497024.7133804953,5419902.8753998661
497039.934410087,5419919.17503843,272.971282958984,,"413745082",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,172.79353510980712,272.971282958984,497039.9344100868,5419919.1750384346
497042.957971683,5419916.68335842,275.320526123047,,"413745082",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00004698350774,84.05483351904384,275.320526123047,497042.9579716834,5419916.6833584234
497044.570394778,5419918.76126824,276.523010253906,,"413745082",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00007585719819,49.78733948290400,276.523010253906,497044.5703947783,5419918.7612682423
497045.215358958,5419919.58353919,279.772216796875,,"413745082",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00008735502407,352.43311396577189,279.772216796875,497045.2153589583,5419919.5835391870
497041.891430089,5419921.93086445,271.588928222656,,"413745082",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00013741868354,261.01993950254825,271.588928222656,497041.8914300891,5419921.9308644477
497039.934410087,5419919.17503843,272.971282958984,,"413745082",,,,,,,,yes,,,,,,,,,,,,,,,,"5","0","0","5",0.00017385945741,172.79353510980712,272.971282958984,497039.9344100868,5419919.1750384346
497031.872535343,5419909.2746221,269.571563720703,,"413745084",,,,,,,,house,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,266.75738801089028,269.571563720703,497031.8725353434,5419909.2746220957
497025.482052858,5419902.18577245,273.024658203125,,"413745084",,,,,,,,house,,,,,,,,,,,,,,,,"1","0","0","1",0.00010804758211,176.74601022777642,273.024658203125,497025.4820528580,5419902.1857724469
497031.338707568,5419897.11356893,274.300659179688,,"413745084",,,,,,,,house,,,,,,,,,,,,,,,,"2","0","0","2",0.00020013102253,119.80732601745019,274.300659179688,497031.3387075682,5419897.1135689262
497031.580293678,5419896.90222855,274.361389160156,,"413745084",,,,,,,,house,,,,,,,,,,,,,,,,"3","0","0","3",0.00020393890909,84.18811378887401,274.361389160156,497031.5802936777,5419896.9022285501
497035.582174979,5419902.28043169,274.221069335938,,"413745084",,,,,,,,house,,,,,,,,,,,,,,,,"4","0","0","4",0.00027690273574,21.66843993275870,274.221069335938,497035.5821749793,5419902.2804316869
497035.349920329,5419906.26022537,273.770599365234,,"413745084",,,,,,,,house,,,,,,,,,,,,,,,,"5","0","0","5",0.00031284546797,327.29902994444882,273.770599365234,497035.3499203295,5419906.2602253659
497031.872535343,5419909.2746221,269.571563720703,,"413745084",,,,,,,,house,,,,,,,,,,,,,,,,"6","0","0","6",0.00036753239511,266.75738801089028,269.571563720703,497031.8725353434,5419909.2746220957
497039.934410087,5419919.17503843,272.971282958984,,"413745087",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""11"",""addr:postcode""=>""71665"",""addr:street""=>""Keltergasse""","0","0","0","0",0.00000000000000,262.77568918827467,272.971282958984,497039.9344100868,5419919.1750384346
497036.269569977,5419914.00786411,273.981018066406,,"413745087",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""11"",""addr:postcode""=>""71665"",""addr:street""=>""Keltergasse""","1","0","0","1",0.00006828067076,227.05143456808435,273.981018066406,497036.2695699765,5419914.0078641083
497035.089488415,5419912.34103307,267.6103515625,,"413745087",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""11"",""addr:postcode""=>""71665"",""addr:street""=>""Keltergasse""","2","0","0","2",0.00009028544297,171.48203014244876,267.6103515625,497035.0894884151,5419912.3410330713
497042.088661825,5419907.16818474,274.476959228516,,"413745087",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""11"",""addr:postcode""=>""71665"",""addr:street""=>""Keltergasse""","3","0","0","3",0.00019659447363,82.20329758753678,274.476959228516,497042.0886618248,5419907.1681847358
497046.962722779,5419913.71315436,275.238220214844,,"413745087",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""11"",""addr:postcode""=>""71665"",""addr:street""=>""Keltergasse""","4","0","0","4",0.00028542836356,352.24467475488763,275.238220214844,497046.9627227793,5419913.7131543597
497046.032917353,5419914.40286433,275.491973876953,,"413745087",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""11"",""addr:postcode""=>""71665"",""addr:street""=>""Keltergasse""","5","0","0","5",0.00029956095002,296.01895159453335,275.491973876953,497046.0329173531,5419914.4028643342
497042.957971683,5419916.68335842,275.320526123047,,"413745087",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""11"",""addr:postcode""=>""71665"",""addr:street""=>""Keltergasse""","6","0","0","6",0.00034629691048,297.24549327371415,275.320526123047,497042.9579716834,5419916.6833584234
497039.934410087,5419919.17503843,272.971282958984,,"413745087",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""11"",""addr:postcode""=>""71665"",""addr:street""=>""Keltergasse""","7","0","0","7",0.00039328041822,262.77568918827467,272.971282958984,497039.9344100868,5419919.1750384346
497071.629710488,5419870.30171095,274.901031494141,,"415859439",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,47.50183918210370,274.901031494141,497071.6297104876,5419870.3017109521
497078.931820038,5419869.99773139,274.416595458984,,"415859439",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00009973655298,137.50499306865436,274.416595458984,497078.9318200381,5419869.9977313932
497078.686934606,5419863.92830777,275.469177246094,,"415859439",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00015443618735,227.47627926450136,275.469177246094,497078.6869346059,5419863.9283077708
497071.384811257,5419864.22117125,274.977783203125,,"415859439",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00025417008329,317.47312537795074,274.977783203125,497071.3848112568,5419864.2211712534
497071.629710488,5419870.30171095,274.901031494141,,"415859439",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00030896953584,47.50183918210370,274.901031494141,497071.6297104876,5419870.3017109521
497061.892109629,5419877.19900798,273.879455566406,,"415859450",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""10"",""addr:postcode""=>""71665"",""addr:street""=>""Im Graben""","0","0","0","0",0.00000000000000,82.65878659354293,273.879455566406,497061.8921096291,5419877.1990079768
497066.548474927,5419873.6948873,272.328582763672,,"415859450",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""10"",""addr:postcode""=>""71665"",""addr:street""=>""Im Graben""","1","0","0","1",0.00007097330484,172.67811877274403,272.328582763672,497066.5484749274,5419873.6948872963
497064.701483805,5419871.26137028,274.478302001953,,"415859450",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""10"",""addr:postcode""=>""71665"",""addr:street""=>""Im Graben""","2","0","0","2",0.00010435967931,172.59795761852405,274.478302001953,497064.7014838046,5419871.2613702752
497066.041292097,5419870.26018826,275.089263916016,,"415859450",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""10"",""addr:postcode""=>""71665"",""addr:street""=>""Im Graben""","3","0","0","3",0.00012475306058,172.55112395575276,275.089263916016,497066.0412920968,5419870.2601882564
497064.553433748,5419868.29337064,276.912658691406,,"415859450",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""10"",""addr:postcode""=>""71665"",""addr:street""=>""Im Graben""","4","0","0","4",0.00015168594012,172.69353653849782,276.912658691406,497064.5534337483,5419868.2933706362
497066.376443615,5419866.91397644,276.41162109375,,"415859450",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""10"",""addr:postcode""=>""71665"",""addr:street""=>""Im Graben""","5","0","0","5",0.00017950266171,172.70626312669765,276.41162109375,497066.3764436153,5419866.9139764365
497059.494174502,5419857.82439618,275.807189941406,,"415859450",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""10"",""addr:postcode""=>""71665"",""addr:street""=>""Im Graben""","6","0","0","6",0.00030403558908,262.66050093545351,275.807189941406,497059.4941745016,5419857.8243961846
497057.663839103,5419859.20379649,276.848266601562,,"415859450",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""10"",""addr:postcode""=>""71665"",""addr:street""=>""Im Graben""","7","0","0","7",0.00033194186077,262.66462927275973,276.848266601563,497057.6638391032,5419859.2037964892
497054.768735207,5419855.38128749,276.008056640625,,"415859450",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""10"",""addr:postcode""=>""71665"",""addr:street""=>""Im Graben""","8","0","0","8",0.00038432134149,262.69376237410478,276.008056640625,497054.7687352066,5419855.3812874900
497053.428931239,5419856.39358859,275.770172119141,,"415859450",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""10"",""addr:postcode""=>""71665"",""addr:street""=>""Im Graben""","9","0","0","9",0.00040475905173,262.65346773307692,275.770172119141,497053.4289312388,5419856.3935885895
497051.750498528,5419854.17119821,273.466217041016,,"415859450",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""10"",""addr:postcode""=>""71665"",""addr:street""=>""Im Graben""","10","0","0","10",0.00043516316329,262.60784539476924,273.466217041016,497051.7504985285,5419854.1711982144
497047.094126184,5419857.67533116,272.236328125,,"415859450",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""10"",""addr:postcode""=>""71665"",""addr:street""=>""Im Graben""","11","0","0","11",0.00050613646813,352.65878659386118,272.236328125,497047.0941261841,5419857.6753311632
497061.892109629,5419877.19900798,273.879455566406,,"415859450",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""10"",""addr:postcode""=>""71665"",""addr:street""=>""Im Graben""","12","0","0","12",0.00077378194259,82.65878659354293,273.879455566406,497061.8921096291,5419877.1990079768
497052.201011565,5419847.38995827,270.200225830078,,"415859453",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""17"",""addr:postcode""=>""71665"",""addr:street""=>""Franckstra??e""","0","0","0","0",0.00000000000000,352.67341891760475,270.200225830078,497052.2010115646,5419847.3899582746
497061.707214826,5419859.93534271,275.493591308594,,"415859453",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""17"",""addr:postcode""=>""71665"",""addr:street""=>""Franckstra??e""","1","0","0","1",0.00017195493596,82.68595400589348,275.493591308594,497061.7072148263,5419859.9353427086
497066.056092818,5419856.65371197,274.901123046875,,"415859453",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""17"",""addr:postcode""=>""71665"",""addr:street""=>""Franckstra??e""","2","0","0","2",0.00023827695341,172.68184542658312,274.901123046875,497066.0560928182,5419856.6537119662
497064.128470332,5419854.10907374,276.836547851562,,"415859453",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""17"",""addr:postcode""=>""71665"",""addr:street""=>""Franckstra??e""","3","0","0","3",0.00027314957878,172.69202438669359,276.836547851563,497064.1284703324,5419854.1090737414
497069.136274795,5419850.32686013,275.220367431641,,"415859453",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""17"",""addr:postcode""=>""71665"",""addr:street""=>""Franckstra??e""","4","0","0","4",0.00034953387036,172.71294912185513,275.220367431641,497069.1362747950,5419850.3268601261
497061.557707967,5419840.33721619,278.783905029297,,"415859453",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""17"",""addr:postcode""=>""71665"",""addr:street""=>""Franckstra??e""","5","0","0","5",0.00048655054818,262.69023507345594,278.783905029297,497061.5577079666,5419840.3372161901
497052.201011565,5419847.38995827,270.200225830078,,"415859453",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""17"",""addr:postcode""=>""71665"",""addr:street""=>""Franckstra??e""","6","0","0","6",0.00062921238611,352.67341891760475,270.200225830078,497052.2010115646,5419847.3899582746
497033.371008072,5419834.96071573,266.200714111328,,"415859460",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""8"",""addr:postcode""=>""71665"",""addr:street""=>""Im Graben""","0","0","0","0",0.00000000000000,353.53840432968667,266.200714111328,497033.3710080718,5419834.9607157335
497036.647189282,5419839.13873527,272.209686279297,,"415859460",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""8"",""addr:postcode""=>""71665"",""addr:street""=>""Im Graben""","1","0","0","1",0.00005841104348,353.56009396333457,272.209686279297,497036.6471892818,5419839.1387352673
497034.509387653,5419840.80733313,264.596954345703,,"415859460",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""8"",""addr:postcode""=>""71665"",""addr:street""=>""Im Graben""","2","0","0","2",0.00009123847103,353.56526552956188,264.596954345703,497034.5093876530,5419840.8073331276
497040.680614616,5419848.67445677,268.072052001953,,"415859460",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""8"",""addr:postcode""=>""71665"",""addr:street""=>""Im Graben""","3","0","0","3",0.00020124883418,83.56526552404628,268.072052001953,497040.6806146160,5419848.6744567705
497042.818415067,5419847.00586126,272.671112060547,,"415859460",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""8"",""addr:postcode""=>""71665"",""addr:street""=>""Im Graben""","4","0","0","4",0.00023407626174,83.57751616988661,272.671112060547,497042.8184150674,5419847.0058612600
497045.156438862,5419849.98381364,265.632049560547,,"415859460",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""8"",""addr:postcode""=>""71665"",""addr:street""=>""Im Graben""","5","0","0","5",0.00027573979495,83.60363512767499,265.632049560547,497045.1564388616,5419849.9838136388
497047.374771725,5419848.24847875,266.551025390625,,"415859460",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""8"",""addr:postcode""=>""71665"",""addr:street""=>""Im Graben""","6","0","0","6",0.00030981984777,173.57777014686999,266.551025390625,497047.3747717253,5419848.2484787516
497046.495263717,5419847.12618941,265.906311035156,,"415859460",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""8"",""addr:postcode""=>""71665"",""addr:street""=>""Im Graben""","7","0","0","7",0.00032550455370,173.54136783437366,265.906311035156,497046.4952637174,5419847.1261894088
497050.917297172,5419843.67776215,269.1796875,,"415859460",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""8"",""addr:postcode""=>""71665"",""addr:street""=>""Im Graben""","8","0","0","8",0.00039339534836,173.57305112274184,269.1796875,497050.9172971717,5419843.6777621536
497049.590707795,5419841.98877305,274.923126220703,,"415859460",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""8"",""addr:postcode""=>""71665"",""addr:street""=>""Im Graben""","9","0","0","9",0.00041703112632,173.57536362541055,274.923126220703,497049.5907077946,5419841.9887730489
497053.156159417,5419839.20778544,272.351013183594,,"415859460",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""8"",""addr:postcode""=>""71665"",""addr:street""=>""Im Graben""","10","0","0","10",0.00047177315771,173.56450542209578,272.351013183594,497053.1561594169,5419839.2077854350
497046.955624767,5419831.30731445,272.418914794922,,"415859460",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""8"",""addr:postcode""=>""71665"",""addr:street""=>""Im Graben""","11","0","0","11",0.00058228275005,263.56382904811164,272.418914794922,497046.9556247666,5419831.3073144453
497043.931944106,5419833.66559523,272.343048095703,,"415859460",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""8"",""addr:postcode""=>""71665"",""addr:street""=>""Im Graben""","12","0","0","12",0.00062870612778,263.57972149998972,272.343048095703,497043.9319441059,5419833.6655952251
497040.55316003,5419829.36534565,270.044189453125,,"415859460",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""8"",""addr:postcode""=>""71665"",""addr:street""=>""Im Graben""","13","0","0","13",0.00068889665860,263.56667909788075,270.044189453125,497040.5531600297,5419829.3653456457
497033.371008072,5419834.96071573,266.200714111328,,"415859460",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""8"",""addr:postcode""=>""71665"",""addr:street""=>""Im Graben""","14","0","0","14",0.00079914047928,353.53840432968667,266.200714111328,497033.3710080718,5419834.9607157335
497334.251390202,5419877.97345014,290.721374511719,,"457736808",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""29"",""addr:postcode""=>""71665"",""addr:street""=>""Heiligkreuzstra??e""","0","0","0","0",0.00000000000000,200.08068647884230,290.721374511719,497334.2513902017,5419877.9734501401
497333.233109257,5419877.52928208,291.383544921875,,"457736808",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""29"",""addr:postcode""=>""71665"",""addr:street""=>""Heiligkreuzstra??e""","1","0","0","1",0.00001446409348,200.12785638317180,291.383544921875,497333.2331092569,5419877.5292820847
497333.423331545,5419877.09565152,287.086181640625,,"457736808",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""29"",""addr:postcode""=>""71665"",""addr:street""=>""Heiligkreuzstra??e""","2","0","0","2",0.00001915131013,200.08279682712077,287.086181640625,497333.4233315446,5419877.0956515241
497331.47467581,5419876.24062295,287.624084472656,,"457736808",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""29"",""addr:postcode""=>""71665"",""addr:street""=>""Heiligkreuzstra??e""","3","0","0","3",0.00004684336675,290.22391830950943,287.624084472656,497331.4746758099,5419876.2406229479
497331.247875128,5419876.76320228,292.597106933594,,"457736808",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""29"",""addr:postcode""=>""71665"",""addr:street""=>""Heiligkreuzstra??e""","4","0","0","4",0.00005247364206,290.22687841987499,292.597106933594,497331.2478751275,5419876.7632022779
497326.083202769,5419874.49793624,290.665954589844,,"457736808",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""29"",""addr:postcode""=>""71665"",""addr:street""=>""Heiligkreuzstra??e""","5","0","0","5",0.00012586580785,290.05522852240557,290.665954589844,497326.0832027689,5419874.4979362367
497320.793571028,5419886.52841995,286.585906982422,,"457736808",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""29"",""addr:postcode""=>""71665"",""addr:street""=>""Heiligkreuzstra??e""","6","0","0","6",0.00025599854777,20.10304660608289,286.585906982422,497320.7935710282,5419886.5284199491
497325.914273074,5419888.76035305,288.651580810547,,"457736808",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""29"",""addr:postcode""=>""71665"",""addr:street""=>""Heiligkreuzstra??e""","7","0","0","7",0.00032873107145,110.05407138347333,288.651580810547,497325.9142730737,5419888.7603530539
497327.13608785,5419885.99178365,292.643859863281,,"457736808",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""29"",""addr:postcode""=>""71665"",""addr:street""=>""Heiligkreuzstra??e""","8","0","0","8",0.00035871273251,109.93852791999149,292.643859863281,497327.1360878501,5419885.9917836506
497328.315537891,5419886.513688,292.006195068359,,"457736808",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""29"",""addr:postcode""=>""71665"",""addr:street""=>""Heiligkreuzstra??e""","9","0","0","9",0.00037548473298,73.79927742438376,292.006195068359,497328.3155378906,5419886.5136880036
497330.139652164,5419887.31319324,290.769714355469,,"457736808",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""29"",""addr:postcode""=>""71665"",""addr:street""=>""Heiligkreuzstra??e""","10","0","0","10",0.00040140480243,110.04400840628092,290.769714355469,497330.1396521644,5419887.3131932411
497334.251390202,5419877.97345014,290.721374511719,,"457736808",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""29"",""addr:postcode""=>""71665"",""addr:street""=>""Heiligkreuzstra??e""","11","0","0","11",0.00050247131518,200.08068647884230,290.721374511719,497334.2513902017,5419877.9734501401
497332.617336506,5419891.69186529,290.026977539062,,"457736809",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,287.29111927414971,290.026977539063,497332.6173365055,5419891.6918652914
497327.101046858,5419889.28225363,288.804443359375,,"457736809",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00007836440519,200.11698836940349,288.804443359375,497327.1010468575,5419889.2822536314
497328.315537891,5419886.513688,292.006195068359,,"457736809",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00010829048077,110.09117832660955,292.006195068359,497328.3155378906,5419886.5136880036
497330.139652164,5419887.31319324,290.769714355469,,"457736809",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00013421055022,110.04400840628092,290.769714355469,497330.1396521644,5419887.3131932411
497334.251390202,5419877.97345014,290.721374511719,,"457736809",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00023527706296,110.10220758717958,290.721374511719,497334.2513902017,5419877.9734501401
497335.093852233,5419878.33988778,290.241241455078,,"457736809",,,,,,,,yes,,,,,,,,,,,,,,,,"5","0","0","5",0.00024724117597,110.12472356336264,290.241241455078,497335.0938522331,5419878.3398877839
497336.403463588,5419875.36006692,286.179565429688,,"457736809",,,,,,,,yes,,,,,,,,,,,,,,,,"6","0","0","6",0.00027946926930,110.08948631436370,286.179565429688,497336.4034635884,5419875.3600669177
497340.469262734,5419877.13674607,285.311065673828,,"457736809",,,,,,,,yes,,,,,,,,,,,,,,,,"7","0","0","7",0.00033722954977,17.28827116325551,285.311065673828,497340.4692627336,5419877.1367460666
497332.617336506,5419891.69186529,290.026977539062,,"457736809",,,,,,,,yes,,,,,,,,,,,,,,,,"8","0","0","8",0.00050648704592,287.29111927414971,290.026977539063,497332.6173365055,5419891.6918652914
497334.998205551,5419892.73566606,292.237701416016,,"457736810",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""31"",""addr:postcode""=>""71665"",""addr:street""=>""Heiligkreuzstra??e""","0","0","0","0",0.00000000000000,196.84102743389209,292.237701416016,497334.9982055514,5419892.7356660552
497332.617336506,5419891.69186529,290.026977539062,,"457736810",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""31"",""addr:postcode""=>""71665"",""addr:street""=>""Heiligkreuzstra??e""","1","0","0","1",0.00003383208536,197.26334912946550,290.026977539063,497332.6173365055,5419891.6918652914
497340.469262734,5419877.13674607,285.311065673828,,"457736810",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Vaihingen an der Enz"",""addr:country""=>""DE"",""addr:housenumber""=>""31"",""addr:postcode""=>""71665"",""addr:street""=>""Heiligkreuzstra??e""","2","0","0","2",0.00020308958150,107.96537420357454,285.311065673828,497340.4692627336,5419877.1367460666
